dpnum,poll_name,item_id,wave,linkage_basis,source_row,caseid,female,source_variable,correct
21,Southwestern Electric Power,item_5,t2,validated_public_row_position,145,30001450,1,knowe2raw,0
21,Southwestern Electric Power,item_1,t2,validated_public_row_position,146,30001460,1,knowa2raw,1
21,Southwestern Electric Power,item_2,t2,validated_public_row_position,146,30001460,1,knowb2raw,1
21,Southwestern Electric Power,item_3,t2,validated_public_row_position,146,30001460,1,knowc2raw,1
21,Southwestern Electric Power,item_4,t2,validated_public_row_position,146,30001460,1,knowd2raw,0
21,Southwestern Electric Power,item_5,t2,validated_public_row_position,146,30001460,1,knowe2raw,1
21,Southwestern Electric Power,item_1,t2,validated_public_row_position,147,30001470,0,knowa2raw,1
21,Southwestern Electric Power,item_2,t2,validated_public_row_position,147,30001470,0,knowb2raw,1
21,Southwestern Electric Power,item_3,t2,validated_public_row_position,147,30001470,0,knowc2raw,1
21,Southwestern Electric Power,item_4,t2,validated_public_row_position,147,30001470,0,knowd2raw,1
21,Southwestern Electric Power,item_5,t2,validated_public_row_position,147,30001470,0,knowe2raw,0
21,Southwestern Electric Power,item_1,t2,validated_public_row_position,148,30001480,1,knowa2raw,1
21,Southwestern Electric Power,item_2,t2,validated_public_row_position,148,30001480,1,knowb2raw,1
21,Southwestern Electric Power,item_3,t2,validated_public_row_position,148,30001480,1,knowc2raw,1
21,Southwestern Electric Power,item_4,t2,validated_public_row_position,148,30001480,1,knowd2raw,1
21,Southwestern Electric Power,item_5,t2,validated_public_row_position,148,30001480,1,knowe2raw,1
21,Southwestern Electric Power,item_1,t2,validated_public_row_position,149,30001490,1,knowa2raw,0
21,Southwestern Electric Power,item_2,t2,validated_public_row_position,149,30001490,1,knowb2raw,0
21,Southwestern Electric Power,item_3,t2,validated_public_row_position,149,30001490,1,knowc2raw,1
21,Southwestern Electric Power,item_4,t2,validated_public_row_position,149,30001490,1,knowd2raw,1
21,Southwestern Electric Power,item_5,t2,validated_public_row_position,149,30001490,1,knowe2raw,0
21,Southwestern Electric Power,item_1,t2,validated_public_row_position,150,30001500,1,knowa2raw,0
21,Southwestern Electric Power,item_2,t2,validated_public_row_position,150,30001500,1,knowb2raw,0
21,Southwestern Electric Power,item_3,t2,validated_public_row_position,150,30001500,1,knowc2raw,0
21,Southwestern Electric Power,item_4,t2,validated_public_row_position,150,30001500,1,knowd2raw,1
21,Southwestern Electric Power,item_5,t2,validated_public_row_position,150,30001500,1,knowe2raw,0
21,Southwestern Electric Power,item_1,t2,validated_public_row_position,151,30001510,1,knowa2raw,0
21,Southwestern Electric Power,item_2,t2,validated_public_row_position,151,30001510,1,knowb2raw,1
21,Southwestern Electric Power,item_3,t2,validated_public_row_position,151,30001510,1,knowc2raw,1
21,Southwestern Electric Power,item_4,t2,validated_public_row_position,151,30001510,1,knowd2raw,1
21,Southwestern Electric Power,item_5,t2,validated_public_row_position,151,30001510,1,knowe2raw,0
21,Southwestern Electric Power,item_1,t2,validated_public_row_position,152,30001520,1,knowa2raw,0
21,Southwestern Electric Power,item_2,t2,validated_public_row_position,152,30001520,1,knowb2raw,0
21,Southwestern Electric Power,item_3,t2,validated_public_row_position,152,30001520,1,knowc2raw,1
21,Southwestern Electric Power,item_4,t2,validated_public_row_position,152,30001520,1,knowd2raw,1
21,Southwestern Electric Power,item_5,t2,validated_public_row_position,152,30001520,1,knowe2raw,1
21,Southwestern Electric Power,item_1,t2,validated_public_row_position,153,30001530,1,knowa2raw,0
21,Southwestern Electric Power,item_2,t2,validated_public_row_position,153,30001530,1,knowb2raw,1
21,Southwestern Electric Power,item_3,t2,validated_public_row_position,153,30001530,1,knowc2raw,0
21,Southwestern Electric Power,item_4,t2,validated_public_row_position,153,30001530,1,knowd2raw,0
21,Southwestern Electric Power,item_5,t2,validated_public_row_position,153,30001530,1,knowe2raw,1
21,Southwestern Electric Power,item_1,t2,validated_public_row_position,154,30001540,1,knowa2raw,0
21,Southwestern Electric Power,item_2,t2,validated_public_row_position,154,30001540,1,knowb2raw,0
21,Southwestern Electric Power,item_3,t2,validated_public_row_position,154,30001540,1,knowc2raw,1
21,Southwestern Electric Power,item_4,t2,validated_public_row_position,154,30001540,1,knowd2raw,1
21,Southwestern Electric Power,item_5,t2,validated_public_row_position,154,30001540,1,knowe2raw,0
21,Southwestern Electric Power,item_1,t2,validated_public_row_position,155,30001550,1,knowa2raw,0
21,Southwestern Electric Power,item_2,t2,validated_public_row_position,155,30001550,1,knowb2raw,0
21,Southwestern Electric Power,item_3,t2,validated_public_row_position,155,30001550,1,knowc2raw,0
21,Southwestern Electric Power,item_4,t2,validated_public_row_position,155,30001550,1,knowd2raw,0
21,Southwestern Electric Power,item_5,t2,validated_public_row_position,155,30001550,1,knowe2raw,0
21,Southwestern Electric Power,item_1,t2,validated_public_row_position,156,30001560,0,knowa2raw,0
21,Southwestern Electric Power,item_2,t2,validated_public_row_position,156,30001560,0,knowb2raw,0
21,Southwestern Electric Power,item_3,t2,validated_public_row_position,156,30001560,0,knowc2raw,1
21,Southwestern Electric Power,item_4,t2,validated_public_row_position,156,30001560,0,knowd2raw,1
21,Southwestern Electric Power,item_5,t2,validated_public_row_position,156,30001560,0,knowe2raw,0
21,Southwestern Electric Power,item_1,t2,validated_public_row_position,157,30001570,0,knowa2raw,1
21,Southwestern Electric Power,item_2,t2,validated_public_row_position,157,30001570,0,knowb2raw,0
21,Southwestern Electric Power,item_3,t2,validated_public_row_position,157,30001570,0,knowc2raw,1
21,Southwestern Electric Power,item_4,t2,validated_public_row_position,157,30001570,0,knowd2raw,1
21,Southwestern Electric Power,item_5,t2,validated_public_row_position,157,30001570,0,knowe2raw,1
21,Southwestern Electric Power,item_1,t2,validated_public_row_position,158,30001580,0,knowa2raw,0
21,Southwestern Electric Power,item_2,t2,validated_public_row_position,158,30001580,0,knowb2raw,1
21,Southwestern Electric Power,item_3,t2,validated_public_row_position,158,30001580,0,knowc2raw,1
21,Southwestern Electric Power,item_4,t2,validated_public_row_position,158,30001580,0,knowd2raw,0
21,Southwestern Electric Power,item_5,t2,validated_public_row_position,158,30001580,0,knowe2raw,0
21,Southwestern Electric Power,item_1,t2,validated_public_row_position,159,30001590,1,knowa2raw,0
21,Southwestern Electric Power,item_2,t2,validated_public_row_position,159,30001590,1,knowb2raw,0
21,Southwestern Electric Power,item_3,t2,validated_public_row_position,159,30001590,1,knowc2raw,1
21,Southwestern Electric Power,item_4,t2,validated_public_row_position,159,30001590,1,knowd2raw,0
21,Southwestern Electric Power,item_5,t2,validated_public_row_position,159,30001590,1,knowe2raw,0
21,Southwestern Electric Power,item_1,t2,validated_public_row_position,160,30001600,0,knowa2raw,0
21,Southwestern Electric Power,item_2,t2,validated_public_row_position,160,30001600,0,knowb2raw,1
21,Southwestern Electric Power,item_3,t2,validated_public_row_position,160,30001600,0,knowc2raw,0
21,Southwestern Electric Power,item_4,t2,validated_public_row_position,160,30001600,0,knowd2raw,1
21,Southwestern Electric Power,item_5,t2,validated_public_row_position,160,30001600,0,knowe2raw,0
21,Southwestern Electric Power,item_1,t2,validated_public_row_position,161,30001610,1,knowa2raw,1
21,Southwestern Electric Power,item_2,t2,validated_public_row_position,161,30001610,1,knowb2raw,0
21,Southwestern Electric Power,item_3,t2,validated_public_row_position,161,30001610,1,knowc2raw,1
21,Southwestern Electric Power,item_4,t2,validated_public_row_position,161,30001610,1,knowd2raw,1
21,Southwestern Electric Power,item_5,t2,validated_public_row_position,161,30001610,1,knowe2raw,0
21,Southwestern Electric Power,item_1,t2,validated_public_row_position,162,30001620,1,knowa2raw,0
21,Southwestern Electric Power,item_2,t2,validated_public_row_position,162,30001620,1,knowb2raw,1
21,Southwestern Electric Power,item_3,t2,validated_public_row_position,162,30001620,1,knowc2raw,1
21,Southwestern Electric Power,item_4,t2,validated_public_row_position,162,30001620,1,knowd2raw,0
21,Southwestern Electric Power,item_5,t2,validated_public_row_position,162,30001620,1,knowe2raw,0
21,Southwestern Electric Power,item_1,t2,validated_public_row_position,163,30001630,1,knowa2raw,0
21,Southwestern Electric Power,item_2,t2,validated_public_row_position,163,30001630,1,knowb2raw,0
21,Southwestern Electric Power,item_3,t2,validated_public_row_position,163,30001630,1,knowc2raw,1
21,Southwestern Electric Power,item_4,t2,validated_public_row_position,163,30001630,1,knowd2raw,1
21,Southwestern Electric Power,item_5,t2,validated_public_row_position,163,30001630,1,knowe2raw,1
21,Southwestern Electric Power,item_1,t2,validated_public_row_position,164,30001640,1,knowa2raw,0
21,Southwestern Electric Power,item_2,t2,validated_public_row_position,164,30001640,1,knowb2raw,1
21,Southwestern Electric Power,item_3,t2,validated_public_row_position,164,30001640,1,knowc2raw,1
21,Southwestern Electric Power,item_4,t2,validated_public_row_position,164,30001640,1,knowd2raw,0
21,Southwestern Electric Power,item_5,t2,validated_public_row_position,164,30001640,1,knowe2raw,1
21,Southwestern Electric Power,item_1,t2,validated_public_row_position,165,30001650,0,knowa2raw,0
21,Southwestern Electric Power,item_2,t2,validated_public_row_position,165,30001650,0,knowb2raw,1
21,Southwestern Electric Power,item_3,t2,validated_public_row_position,165,30001650,0,knowc2raw,1
21,Southwestern Electric Power,item_4,t2,validated_public_row_position,165,30001650,0,knowd2raw,1
21,Southwestern Electric Power,item_5,t2,validated_public_row_position,165,30001650,0,knowe2raw,0
21,Southwestern Electric Power,item_1,t2,validated_public_row_position,166,30001660,1,knowa2raw,1
21,Southwestern Electric Power,item_2,t2,validated_public_row_position,166,30001660,1,knowb2raw,0
21,Southwestern Electric Power,item_3,t2,validated_public_row_position,166,30001660,1,knowc2raw,1
21,Southwestern Electric Power,item_4,t2,validated_public_row_position,166,30001660,1,knowd2raw,0
21,Southwestern Electric Power,item_5,t2,validated_public_row_position,166,30001660,1,knowe2raw,1
21,Southwestern Electric Power,item_1,t2,validated_public_row_position,167,30001670,1,knowa2raw,1
21,Southwestern Electric Power,item_2,t2,validated_public_row_position,167,30001670,1,knowb2raw,0
21,Southwestern Electric Power,item_3,t2,validated_public_row_position,167,30001670,1,knowc2raw,1
21,Southwestern Electric Power,item_4,t2,validated_public_row_position,167,30001670,1,knowd2raw,0
21,Southwestern Electric Power,item_5,t2,validated_public_row_position,167,30001670,1,knowe2raw,1
21,Southwestern Electric Power,item_1,t2,validated_public_row_position,168,30001680,0,knowa2raw,1
21,Southwestern Electric Power,item_2,t2,validated_public_row_position,168,30001680,0,knowb2raw,1
21,Southwestern Electric Power,item_3,t2,validated_public_row_position,168,30001680,0,knowc2raw,1
21,Southwestern Electric Power,item_4,t2,validated_public_row_position,168,30001680,0,knowd2raw,1
21,Southwestern Electric Power,item_5,t2,validated_public_row_position,168,30001680,0,knowe2raw,1
21,Southwestern Electric Power,item_1,t2,validated_public_row_position,169,30001690,1,knowa2raw,0
21,Southwestern Electric Power,item_2,t2,validated_public_row_position,169,30001690,1,knowb2raw,1
21,Southwestern Electric Power,item_3,t2,validated_public_row_position,169,30001690,1,knowc2raw,1
21,Southwestern Electric Power,item_4,t2,validated_public_row_position,169,30001690,1,knowd2raw,1
21,Southwestern Electric Power,item_5,t2,validated_public_row_position,169,30001690,1,knowe2raw,0
21,Southwestern Electric Power,item_1,t2,validated_public_row_position,170,30001700,1,knowa2raw,0
21,Southwestern Electric Power,item_2,t2,validated_public_row_position,170,30001700,1,knowb2raw,0
21,Southwestern Electric Power,item_3,t2,validated_public_row_position,170,30001700,1,knowc2raw,1
21,Southwestern Electric Power,item_4,t2,validated_public_row_position,170,30001700,1,knowd2raw,1
21,Southwestern Electric Power,item_5,t2,validated_public_row_position,170,30001700,1,knowe2raw,1
21,Southwestern Electric Power,item_1,t2,validated_public_row_position,171,30001710,1,knowa2raw,0
21,Southwestern Electric Power,item_2,t2,validated_public_row_position,171,30001710,1,knowb2raw,0
21,Southwestern Electric Power,item_3,t2,validated_public_row_position,171,30001710,1,knowc2raw,0
21,Southwestern Electric Power,item_4,t2,validated_public_row_position,171,30001710,1,knowd2raw,0
21,Southwestern Electric Power,item_5,t2,validated_public_row_position,171,30001710,1,knowe2raw,0
21,Southwestern Electric Power,item_1,t2,validated_public_row_position,172,30001720,1,knowa2raw,0
21,Southwestern Electric Power,item_2,t2,validated_public_row_position,172,30001720,1,knowb2raw,1
21,Southwestern Electric Power,item_3,t2,validated_public_row_position,172,30001720,1,knowc2raw,0
21,Southwestern Electric Power,item_4,t2,validated_public_row_position,172,30001720,1,knowd2raw,1
21,Southwestern Electric Power,item_5,t2,validated_public_row_position,172,30001720,1,knowe2raw,1
21,Southwestern Electric Power,item_1,t2,validated_public_row_position,173,30001730,0,knowa2raw,1
21,Southwestern Electric Power,item_2,t2,validated_public_row_position,173,30001730,0,knowb2raw,0
21,Southwestern Electric Power,item_3,t2,validated_public_row_position,173,30001730,0,knowc2raw,1
21,Southwestern Electric Power,item_4,t2,validated_public_row_position,173,30001730,0,knowd2raw,1
21,Southwestern Electric Power,item_5,t2,validated_public_row_position,173,30001730,0,knowe2raw,0
21,Southwestern Electric Power,item_1,t2,validated_public_row_position,174,30001740,0,knowa2raw,1
21,Southwestern Electric Power,item_2,t2,validated_public_row_position,174,30001740,0,knowb2raw,1
21,Southwestern Electric Power,item_3,t2,validated_public_row_position,174,30001740,0,knowc2raw,1
21,Southwestern Electric Power,item_4,t2,validated_public_row_position,174,30001740,0,knowd2raw,1
21,Southwestern Electric Power,item_5,t2,validated_public_row_position,174,30001740,0,knowe2raw,0
21,Southwestern Electric Power,item_1,t2,validated_public_row_position,175,30001750,1,knowa2raw,0
21,Southwestern Electric Power,item_2,t2,validated_public_row_position,175,30001750,1,knowb2raw,0
21,Southwestern Electric Power,item_3,t2,validated_public_row_position,175,30001750,1,knowc2raw,1
21,Southwestern Electric Power,item_4,t2,validated_public_row_position,175,30001750,1,knowd2raw,1
21,Southwestern Electric Power,item_5,t2,validated_public_row_position,175,30001750,1,knowe2raw,0
21,Southwestern Electric Power,item_1,t2,validated_public_row_position,176,30001760,0,knowa2raw,1
21,Southwestern Electric Power,item_2,t2,validated_public_row_position,176,30001760,0,knowb2raw,0
21,Southwestern Electric Power,item_3,t2,validated_public_row_position,176,30001760,0,knowc2raw,1
21,Southwestern Electric Power,item_4,t2,validated_public_row_position,176,30001760,0,knowd2raw,1
21,Southwestern Electric Power,item_5,t2,validated_public_row_position,176,30001760,0,knowe2raw,1
21,Southwestern Electric Power,item_1,t2,validated_public_row_position,177,30001770,0,knowa2raw,1
21,Southwestern Electric Power,item_2,t2,validated_public_row_position,177,30001770,0,knowb2raw,1
21,Southwestern Electric Power,item_3,t2,validated_public_row_position,177,30001770,0,knowc2raw,1
21,Southwestern Electric Power,item_4,t2,validated_public_row_position,177,30001770,0,knowd2raw,1
21,Southwestern Electric Power,item_5,t2,validated_public_row_position,177,30001770,0,knowe2raw,0
21,Southwestern Electric Power,item_1,t2,validated_public_row_position,178,30001780,0,knowa2raw,0
21,Southwestern Electric Power,item_2,t2,validated_public_row_position,178,30001780,0,knowb2raw,1
21,Southwestern Electric Power,item_3,t2,validated_public_row_position,178,30001780,0,knowc2raw,1
21,Southwestern Electric Power,item_4,t2,validated_public_row_position,178,30001780,0,knowd2raw,1
21,Southwestern Electric Power,item_5,t2,validated_public_row_position,178,30001780,0,knowe2raw,0
21,Southwestern Electric Power,item_1,t2,validated_public_row_position,179,30001790,1,knowa2raw,0
21,Southwestern Electric Power,item_2,t2,validated_public_row_position,179,30001790,1,knowb2raw,1
21,Southwestern Electric Power,item_3,t2,validated_public_row_position,179,30001790,1,knowc2raw,1
21,Southwestern Electric Power,item_4,t2,validated_public_row_position,179,30001790,1,knowd2raw,1
21,Southwestern Electric Power,item_5,t2,validated_public_row_position,179,30001790,1,knowe2raw,1
21,Southwestern Electric Power,item_1,t2,validated_public_row_position,180,30001800,1,knowa2raw,1
21,Southwestern Electric Power,item_2,t2,validated_public_row_position,180,30001800,1,knowb2raw,0
21,Southwestern Electric Power,item_3,t2,validated_public_row_position,180,30001800,1,knowc2raw,0
21,Southwestern Electric Power,item_4,t2,validated_public_row_position,180,30001800,1,knowd2raw,0
21,Southwestern Electric Power,item_5,t2,validated_public_row_position,180,30001800,1,knowe2raw,0
21,Southwestern Electric Power,item_1,t2,validated_public_row_position,181,30001810,0,knowa2raw,1
21,Southwestern Electric Power,item_2,t2,validated_public_row_position,181,30001810,0,knowb2raw,1
21,Southwestern Electric Power,item_3,t2,validated_public_row_position,181,30001810,0,knowc2raw,1
21,Southwestern Electric Power,item_4,t2,validated_public_row_position,181,30001810,0,knowd2raw,0
21,Southwestern Electric Power,item_5,t2,validated_public_row_position,181,30001810,0,knowe2raw,1
21,Southwestern Electric Power,item_1,t2,validated_public_row_position,182,30001820,0,knowa2raw,1
21,Southwestern Electric Power,item_2,t2,validated_public_row_position,182,30001820,0,knowb2raw,0
21,Southwestern Electric Power,item_3,t2,validated_public_row_position,182,30001820,0,knowc2raw,1
21,Southwestern Electric Power,item_4,t2,validated_public_row_position,182,30001820,0,knowd2raw,1
21,Southwestern Electric Power,item_5,t2,validated_public_row_position,182,30001820,0,knowe2raw,1
21,Southwestern Electric Power,item_1,t2,validated_public_row_position,183,30001830,1,knowa2raw,1
21,Southwestern Electric Power,item_2,t2,validated_public_row_position,183,30001830,1,knowb2raw,1
21,Southwestern Electric Power,item_3,t2,validated_public_row_position,183,30001830,1,knowc2raw,1
21,Southwestern Electric Power,item_4,t2,validated_public_row_position,183,30001830,1,knowd2raw,1
21,Southwestern Electric Power,item_5,t2,validated_public_row_position,183,30001830,1,knowe2raw,0
21,Southwestern Electric Power,item_1,t2,validated_public_row_position,184,30001840,0,knowa2raw,1
21,Southwestern Electric Power,item_2,t2,validated_public_row_position,184,30001840,0,knowb2raw,0
21,Southwestern Electric Power,item_3,t2,validated_public_row_position,184,30001840,0,knowc2raw,1
21,Southwestern Electric Power,item_4,t2,validated_public_row_position,184,30001840,0,knowd2raw,1
21,Southwestern Electric Power,item_5,t2,validated_public_row_position,184,30001840,0,knowe2raw,0
21,Southwestern Electric Power,item_1,t2,validated_public_row_position,185,30001850,1,knowa2raw,0
21,Southwestern Electric Power,item_2,t2,validated_public_row_position,185,30001850,1,knowb2raw,1
21,Southwestern Electric Power,item_3,t2,validated_public_row_position,185,30001850,1,knowc2raw,0
21,Southwestern Electric Power,item_4,t2,validated_public_row_position,185,30001850,1,knowd2raw,1
21,Southwestern Electric Power,item_5,t2,validated_public_row_position,185,30001850,1,knowe2raw,1
21,Southwestern Electric Power,item_1,t2,validated_public_row_position,186,30001860,0,knowa2raw,0
21,Southwestern Electric Power,item_2,t2,validated_public_row_position,186,30001860,0,knowb2raw,0
21,Southwestern Electric Power,item_3,t2,validated_public_row_position,186,30001860,0,knowc2raw,1
21,Southwestern Electric Power,item_4,t2,validated_public_row_position,186,30001860,0,knowd2raw,1
21,Southwestern Electric Power,item_5,t2,validated_public_row_position,186,30001860,0,knowe2raw,1
21,Southwestern Electric Power,item_1,t2,validated_public_row_position,187,30001870,1,knowa2raw,0
21,Southwestern Electric Power,item_2,t2,validated_public_row_position,187,30001870,1,knowb2raw,0
21,Southwestern Electric Power,item_3,t2,validated_public_row_position,187,30001870,1,knowc2raw,1
21,Southwestern Electric Power,item_4,t2,validated_public_row_position,187,30001870,1,knowd2raw,1
21,Southwestern Electric Power,item_5,t2,validated_public_row_position,187,30001870,1,knowe2raw,1
21,Southwestern Electric Power,item_1,t2,validated_public_row_position,188,30001880,1,knowa2raw,0
21,Southwestern Electric Power,item_2,t2,validated_public_row_position,188,30001880,1,knowb2raw,0
21,Southwestern Electric Power,item_3,t2,validated_public_row_position,188,30001880,1,knowc2raw,0
21,Southwestern Electric Power,item_4,t2,validated_public_row_position,188,30001880,1,knowd2raw,0
21,Southwestern Electric Power,item_5,t2,validated_public_row_position,188,30001880,1,knowe2raw,0
21,Southwestern Electric Power,item_1,t2,validated_public_row_position,189,30001890,0,knowa2raw,1
21,Southwestern Electric Power,item_2,t2,validated_public_row_position,189,30001890,0,knowb2raw,0
21,Southwestern Electric Power,item_3,t2,validated_public_row_position,189,30001890,0,knowc2raw,1
21,Southwestern Electric Power,item_4,t2,validated_public_row_position,189,30001890,0,knowd2raw,1
21,Southwestern Electric Power,item_5,t2,validated_public_row_position,189,30001890,0,knowe2raw,1
21,Southwestern Electric Power,item_1,t2,validated_public_row_position,190,30001900,0,knowa2raw,1
21,Southwestern Electric Power,item_2,t2,validated_public_row_position,190,30001900,0,knowb2raw,0
21,Southwestern Electric Power,item_3,t2,validated_public_row_position,190,30001900,0,knowc2raw,1
21,Southwestern Electric Power,item_4,t2,validated_public_row_position,190,30001900,0,knowd2raw,1
21,Southwestern Electric Power,item_5,t2,validated_public_row_position,190,30001900,0,knowe2raw,1
21,Southwestern Electric Power,item_1,t2,validated_public_row_position,191,30001910,0,knowa2raw,0
21,Southwestern Electric Power,item_2,t2,validated_public_row_position,191,30001910,0,knowb2raw,0
21,Southwestern Electric Power,item_3,t2,validated_public_row_position,191,30001910,0,knowc2raw,1
21,Southwestern Electric Power,item_4,t2,validated_public_row_position,191,30001910,0,knowd2raw,1
21,Southwestern Electric Power,item_5,t2,validated_public_row_position,191,30001910,0,knowe2raw,0
21,Southwestern Electric Power,item_1,t2,validated_public_row_position,192,30001920,1,knowa2raw,0
21,Southwestern Electric Power,item_2,t2,validated_public_row_position,192,30001920,1,knowb2raw,0
21,Southwestern Electric Power,item_3,t2,validated_public_row_position,192,30001920,1,knowc2raw,0
21,Southwestern Electric Power,item_4,t2,validated_public_row_position,192,30001920,1,knowd2raw,0
21,Southwestern Electric Power,item_5,t2,validated_public_row_position,192,30001920,1,knowe2raw,0
21,Southwestern Electric Power,item_1,t2,validated_public_row_position,193,30001930,1,knowa2raw,0
21,Southwestern Electric Power,item_2,t2,validated_public_row_position,193,30001930,1,knowb2raw,1
21,Southwestern Electric Power,item_3,t2,validated_public_row_position,193,30001930,1,knowc2raw,1
21,Southwestern Electric Power,item_4,t2,validated_public_row_position,193,30001930,1,knowd2raw,0
21,Southwestern Electric Power,item_5,t2,validated_public_row_position,193,30001930,1,knowe2raw,0
21,Southwestern Electric Power,item_1,t2,validated_public_row_position,194,30001940,1,knowa2raw,1
21,Southwestern Electric Power,item_2,t2,validated_public_row_position,194,30001940,1,knowb2raw,1
21,Southwestern Electric Power,item_3,t2,validated_public_row_position,194,30001940,1,knowc2raw,1
21,Southwestern Electric Power,item_4,t2,validated_public_row_position,194,30001940,1,knowd2raw,1
21,Southwestern Electric Power,item_5,t2,validated_public_row_position,194,30001940,1,knowe2raw,1
21,Southwestern Electric Power,item_1,t2,validated_public_row_position,195,30001950,1,knowa2raw,1
21,Southwestern Electric Power,item_2,t2,validated_public_row_position,195,30001950,1,knowb2raw,0
21,Southwestern Electric Power,item_3,t2,validated_public_row_position,195,30001950,1,knowc2raw,1
21,Southwestern Electric Power,item_4,t2,validated_public_row_position,195,30001950,1,knowd2raw,1
21,Southwestern Electric Power,item_5,t2,validated_public_row_position,195,30001950,1,knowe2raw,1
21,Southwestern Electric Power,item_1,t2,validated_public_row_position,196,30001960,1,knowa2raw,1
21,Southwestern Electric Power,item_2,t2,validated_public_row_position,196,30001960,1,knowb2raw,1
21,Southwestern Electric Power,item_3,t2,validated_public_row_position,196,30001960,1,knowc2raw,1
21,Southwestern Electric Power,item_4,t2,validated_public_row_position,196,30001960,1,knowd2raw,1
21,Southwestern Electric Power,item_5,t2,validated_public_row_position,196,30001960,1,knowe2raw,0
21,Southwestern Electric Power,item_1,t2,validated_public_row_position,197,30001970,1,knowa2raw,1
21,Southwestern Electric Power,item_2,t2,validated_public_row_position,197,30001970,1,knowb2raw,1
21,Southwestern Electric Power,item_3,t2,validated_public_row_position,197,30001970,1,knowc2raw,1
21,Southwestern Electric Power,item_4,t2,validated_public_row_position,197,30001970,1,knowd2raw,0
21,Southwestern Electric Power,item_5,t2,validated_public_row_position,197,30001970,1,knowe2raw,1
21,Southwestern Electric Power,item_1,t2,validated_public_row_position,198,30001980,0,knowa2raw,0
21,Southwestern Electric Power,item_2,t2,validated_public_row_position,198,30001980,0,knowb2raw,1
21,Southwestern Electric Power,item_3,t2,validated_public_row_position,198,30001980,0,knowc2raw,1
21,Southwestern Electric Power,item_4,t2,validated_public_row_position,198,30001980,0,knowd2raw,0
21,Southwestern Electric Power,item_5,t2,validated_public_row_position,198,30001980,0,knowe2raw,1
21,Southwestern Electric Power,item_1,t2,validated_public_row_position,199,30001990,1,knowa2raw,1
21,Southwestern Electric Power,item_2,t2,validated_public_row_position,199,30001990,1,knowb2raw,1
21,Southwestern Electric Power,item_3,t2,validated_public_row_position,199,30001990,1,knowc2raw,1
21,Southwestern Electric Power,item_4,t2,validated_public_row_position,199,30001990,1,knowd2raw,0
21,Southwestern Electric Power,item_5,t2,validated_public_row_position,199,30001990,1,knowe2raw,0
21,Southwestern Electric Power,item_1,t2,validated_public_row_position,200,30002000,1,knowa2raw,1
21,Southwestern Electric Power,item_2,t2,validated_public_row_position,200,30002000,1,knowb2raw,1
21,Southwestern Electric Power,item_3,t2,validated_public_row_position,200,30002000,1,knowc2raw,1
21,Southwestern Electric Power,item_4,t2,validated_public_row_position,200,30002000,1,knowd2raw,0
21,Southwestern Electric Power,item_5,t2,validated_public_row_position,200,30002000,1,knowe2raw,0
21,Southwestern Electric Power,item_1,t2,validated_public_row_position,201,30002010,0,knowa2raw,1
21,Southwestern Electric Power,item_2,t2,validated_public_row_position,201,30002010,0,knowb2raw,0
21,Southwestern Electric Power,item_3,t2,validated_public_row_position,201,30002010,0,knowc2raw,1
21,Southwestern Electric Power,item_4,t2,validated_public_row_position,201,30002010,0,knowd2raw,0
21,Southwestern Electric Power,item_5,t2,validated_public_row_position,201,30002010,0,knowe2raw,1
21,Southwestern Electric Power,item_1,t2,validated_public_row_position,202,30002020,1,knowa2raw,1
21,Southwestern Electric Power,item_2,t2,validated_public_row_position,202,30002020,1,knowb2raw,0
21,Southwestern Electric Power,item_3,t2,validated_public_row_position,202,30002020,1,knowc2raw,1
21,Southwestern Electric Power,item_4,t2,validated_public_row_position,202,30002020,1,knowd2raw,1
21,Southwestern Electric Power,item_5,t2,validated_public_row_position,202,30002020,1,knowe2raw,0
21,Southwestern Electric Power,item_1,t2,validated_public_row_position,203,30002030,1,knowa2raw,1
21,Southwestern Electric Power,item_2,t2,validated_public_row_position,203,30002030,1,knowb2raw,0
21,Southwestern Electric Power,item_3,t2,validated_public_row_position,203,30002030,1,knowc2raw,1
21,Southwestern Electric Power,item_4,t2,validated_public_row_position,203,30002030,1,knowd2raw,1
21,Southwestern Electric Power,item_5,t2,validated_public_row_position,203,30002030,1,knowe2raw,0
21,Southwestern Electric Power,item_1,t2,validated_public_row_position,204,30002040,1,knowa2raw,1
21,Southwestern Electric Power,item_2,t2,validated_public_row_position,204,30002040,1,knowb2raw,0
21,Southwestern Electric Power,item_3,t2,validated_public_row_position,204,30002040,1,knowc2raw,1
21,Southwestern Electric Power,item_4,t2,validated_public_row_position,204,30002040,1,knowd2raw,1
21,Southwestern Electric Power,item_5,t2,validated_public_row_position,204,30002040,1,knowe2raw,0
21,Southwestern Electric Power,item_1,t2,validated_public_row_position,205,30002050,0,knowa2raw,1
21,Southwestern Electric Power,item_2,t2,validated_public_row_position,205,30002050,0,knowb2raw,1
21,Southwestern Electric Power,item_3,t2,validated_public_row_position,205,30002050,0,knowc2raw,1
21,Southwestern Electric Power,item_4,t2,validated_public_row_position,205,30002050,0,knowd2raw,1
21,Southwestern Electric Power,item_5,t2,validated_public_row_position,205,30002050,0,knowe2raw,1
21,Southwestern Electric Power,item_1,t2,validated_public_row_position,206,30002060,1,knowa2raw,0
21,Southwestern Electric Power,item_2,t2,validated_public_row_position,206,30002060,1,knowb2raw,0
